# x	y_noisy
23.73396	-0.74193
23.73711	-0.87619
23.74025	-1.08876
23.74339	-1.00830
23.74653	-0.94470
23.74967	-1.01581
23.75282	-0.96855
23.75596	-0.93260
23.75910	-1.08840
23.76224	-1.21378
23.76538	-1.06140
23.76853	-1.00767
23.77167	-1.03547
23.77481	-0.88736
23.77795	-0.94295
23.78109	-0.84488
23.78423	-0.95019
23.78738	-0.90977
23.79052	-0.88281
23.79366	-0.88138
23.79680	-0.92637
23.79994	-1.01650
23.80309	-0.92546
23.80623	-0.91438
23.80937	-1.06263
23.81251	-0.89436
23.81565	-0.96461
23.81880	-0.95284
23.82194	-1.03074
23.82508	-0.90566
23.82822	-1.00656
23.83136	-1.04185
23.83451	-0.94747
23.83765	-1.00723
23.84079	-0.93965
23.84393	-1.05669
23.84707	-0.96705
23.85021	-0.93919
23.85336	-0.94058
23.85650	-0.98680
23.85964	-1.01628
23.86278	-0.99852
23.86592	-1.05282
23.86907	-1.03300
23.87221	-1.04100
23.87535	-0.91149
23.87849	-0.92142
23.88163	-0.90742
23.88478	-0.88762
23.88792	-0.84107
23.89106	-0.94129
23.89420	-0.98624
23.89734	-0.91793
23.90049	-0.94366
23.90363	-1.00611
23.90677	-1.01169
23.90991	-0.91433
23.91305	-0.76135
23.91619	-0.90242
23.91934	-0.84094
23.92248	-0.99841
23.92562	-0.87513
23.92876	-0.85218
23.93190	-0.77876
23.93505	-1.06293
23.93819	-0.95001
23.94133	-0.98719
23.94447	-1.10584
23.94761	-0.91435
23.95076	-0.99782
23.95390	-0.93896
23.95704	-0.82401
23.96018	-0.82972
23.96332	-1.13936
23.96647	-0.99818
23.96961	-0.85369
23.97275	-0.93815
23.97589	-0.92724
23.97903	-0.98673
23.98217	-0.86263
23.98532	-0.89637
23.98846	-0.89626
23.99160	-0.83006
23.99474	-0.89046
23.99788	-1.03687
24.00103	-0.99721
24.00417	-0.88613
24.00731	-0.92192
24.01045	-0.96629
24.01359	-1.04821
24.01674	-0.78771
24.01988	-0.97220
24.02302	-0.85452
24.02616	-0.96907
24.02930	-0.87201
24.03245	-0.92073
24.03559	-0.78500
24.03873	-0.81273
24.04187	-0.97722
24.04501	-0.94147
24.04815	-0.76932
24.05130	-0.91707
24.05444	-0.91195
24.05758	-0.89367
24.06072	-0.73764
24.06386	-0.92534
24.06701	-1.00820
24.07015	-0.86859
24.07329	-1.01998
24.07643	-0.92002
24.07957	-0.84045
24.08272	-0.80228
24.08586	-0.79644
24.08900	-0.93539
24.09214	-0.88360
24.09528	-0.88411
24.09843	-0.92865
24.10157	-0.99062
24.10471	-0.79253
24.10785	-0.79247
24.11099	-0.82910
24.11414	-0.88527
24.11728	-0.71779
24.12042	-1.01620
24.12356	-0.98351
24.12670	-1.00274
24.12984	-0.90586
24.13299	-0.84044
24.13613	-0.92843
24.13927	-0.87558
24.14241	-0.84802
24.14555	-0.89530
24.14870	-0.73611
24.15184	-0.96431
24.15498	-0.87063
24.15812	-0.87558
24.16126	-0.84284
24.16441	-0.78344
24.16755	-0.78586
24.17069	-0.82768
24.17383	-0.80451
24.17697	-0.85606
24.18012	-0.86920
24.18326	-0.89647
24.18640	-0.88625
24.18954	-0.69489
24.19268	-0.79148
24.19582	-0.78650
24.19897	-0.66036
24.20211	-0.90251
24.20525	-0.80801
24.20839	-0.88857
24.21153	-0.69006
24.21468	-0.84890
24.21782	-0.79290
24.22096	-0.91150
24.22410	-0.85582
24.22724	-0.88181
24.23039	-0.80293
24.23353	-0.78847
24.23667	-0.68688
24.23981	-0.92658
24.24295	-0.82318
24.24610	-0.77043
24.24924	-0.84982
24.25238	-0.67341
24.25552	-0.69851
24.25866	-0.80068
24.26180	-0.69751
24.26495	-0.79803
24.26809	-0.62095
24.27123	-0.71363
24.27437	-0.91788
24.27751	-0.73029
24.28066	-0.68151
24.28380	-0.60511
24.28694	-0.78436
24.29008	-0.90352
24.29322	-0.74558
24.29637	-0.88058
24.29951	-0.65099
24.30265	-0.73217
24.30579	-0.86741
24.30893	-0.68503
24.31208	-0.74530
24.31522	-0.70033
24.31836	-0.60458
24.32150	-0.86101
24.32464	-0.81159
24.32778	-0.72532
24.33093	-0.72639
24.33407	-0.71462
24.33721	-0.61234
24.34035	-0.71630
24.34349	-0.83230
24.34664	-0.65677
24.34978	-0.75315
24.35292	-0.77353
24.35606	-0.55402
24.35920	-0.77718
24.36235	-0.70668
24.36549	-0.84483
24.36863	-0.66250
24.37177	-0.75735
24.37491	-0.79882
24.37806	-0.67717
24.38120	-0.61691
24.38434	-0.60135
24.38748	-0.55539
24.39062	-0.67423
24.39376	-0.52590
24.39691	-0.71785
24.40005	-0.78650
24.40319	-0.72286
24.40633	-0.82559
24.40947	-0.61645
24.41262	-0.63209
24.41576	-0.69343
24.41890	-0.73221
24.42204	-0.77667
24.42518	-0.64499
24.42833	-0.58373
24.43147	-0.68367
24.43461	-0.75980
24.43775	-0.68913
24.44089	-0.72668
24.44404	-0.54094
24.44718	-0.59037
24.45032	-0.59594
24.45346	-0.56940
24.45660	-0.70903
24.45974	-0.72662
24.46289	-0.55318
24.46603	-0.60040
24.46917	-0.61219
24.47231	-0.59604
24.47545	-0.66649
24.47860	-0.55562
24.48174	-0.62167
24.48488	-0.54303
24.48802	-0.54582
24.49116	-0.63417
24.49431	-0.48807
24.49745	-0.44539
24.50059	-0.58871
24.50373	-0.58834
24.50687	-0.46248
24.51002	-0.46041
24.51316	-0.67330
24.51630	-0.67092
24.51944	-0.52167
24.52258	-0.49295
24.52572	-0.51740
24.52887	-0.44185
24.53201	-0.58069
24.53515	-0.42319
24.53829	-0.48259
24.54143	-0.61353
24.54458	-0.65762
24.54772	-0.52512
24.55086	-0.57936
24.55400	-0.37528
24.55714	-0.48110
24.56029	-0.62156
24.56343	-0.58947
24.56657	-0.69654
24.56971	-0.42327
24.57285	-0.51650
24.57600	-0.57973
24.57914	-0.49659
24.58228	-0.35824
24.58542	-0.44460
24.58856	-0.48041
24.59170	-0.60081
24.59485	-0.51102
24.59799	-0.39017
24.60113	-0.33779
24.60427	-0.58948
24.60741	-0.47712
24.61056	-0.47866
24.61370	-0.46780
24.61684	-0.36912
24.61998	-0.60075
24.62312	-0.48787
24.62627	-0.46781
24.62941	-0.57744
24.63255	-0.36314
24.63569	-0.45427
24.63883	-0.53166
24.64198	-0.52498
24.64512	-0.69709
24.64826	-0.52250
24.65140	-0.50995
24.65454	-0.53030
24.65768	-0.66025
24.66083	-0.43459
24.66397	-0.40477
24.66711	-0.28929
24.67025	-0.32546
24.67339	-0.39811
24.67654	-0.46466
24.67968	-0.43928
24.68282	-0.40074
24.68596	-0.56325
24.68910	-0.36420
24.69225	-0.48750
24.69539	-0.31796
24.69853	-0.51282
24.70167	-0.43873
24.70481	-0.47300
24.70796	-0.41326
24.71110	-0.44045
24.71424	-0.48354
24.71738	-0.33142
24.72052	-0.49936
24.72366	-0.29703
24.72681	-0.43547
24.72995	-0.50351
24.73309	-0.44275
24.73623	-0.38580
24.73937	-0.46888
24.74252	-0.41099
24.74566	-0.38352
24.74880	-0.33243
24.75194	-0.34259
24.75508	-0.49259
24.75823	-0.40394
24.76137	-0.49062
24.76451	-0.28234
24.76765	-0.31550
24.77079	-0.33272
24.77394	-0.38929
24.77708	-0.39255
24.78022	-0.42296
24.78336	-0.30265
24.78650	-0.17570
24.78965	-0.35327
24.79279	-0.32348
24.79593	-0.35710
24.79907	-0.16971
24.80221	-0.25826
24.80535	-0.32675
24.80850	-0.41913
24.81164	-0.32566
24.81478	-0.32202
24.81792	-0.41702
24.82106	-0.24383
24.82421	-0.30436
24.82735	-0.33032
24.83049	-0.19292
24.83363	-0.41912
24.83677	-0.35080
24.83992	-0.34465
24.84306	-0.31749
24.84620	-0.12117
24.84934	-0.25950
24.85248	-0.27487
24.85563	-0.41156
24.85877	-0.23245
24.86191	-0.30006
24.86505	-0.38123
24.86819	-0.24693
24.87133	-0.23870
24.87448	-0.14416
24.87762	-0.22532
24.88076	-0.18314
24.88390	-0.15257
24.88704	-0.41703
24.89019	-0.23933
24.89333	-0.22899
24.89647	-0.09005
24.89961	-0.15388
24.90275	-0.20806
24.90590	-0.32584
24.90904	-0.16525
24.91218	-0.26147
24.91532	-0.17839
24.91846	-0.36273
24.92161	-0.26224
24.92475	-0.09736
24.92789	-0.11226
24.93103	-0.16945
24.93417	-0.20788
24.93731	-0.20066
24.94046	-0.14564
24.94360	-0.28082
24.94674	-0.18536
24.94988	-0.04258
24.95302	-0.14982
24.95617	-0.17689
24.95931	-0.05855
24.96245	-0.17829
24.96559	-0.09519
24.96873	-0.19577
24.97188	-0.12993
24.97502	-0.28124
24.97816	-0.18690
24.98130	-0.16763
24.98444	-0.14618
24.98759	-0.04451
24.99073	-0.08361
24.99387	-0.19216
24.99701	-0.19431
25.00015	-0.06131
25.00329	-0.10110
25.00644	-0.18382
25.00958	-0.16452
25.01272	-0.18667
25.01586	0.06404
25.01900	-0.13717
25.02215	0.00190
25.02529	-0.06691
25.02843	-0.11944
25.03157	-0.14259
25.03471	-0.02541
25.03786	-0.00821
25.04100	-0.08668
25.04414	-0.16046
25.04728	-0.06751
25.05042	-0.03799
25.05357	0.01491
25.05671	-0.11254
25.05985	-0.03061
25.06299	-0.06922
25.06613	-0.01861
25.06927	-0.00798
25.07242	-0.03965
25.07556	0.05488
25.07870	0.11279
25.08184	0.06005
25.08498	-0.15054
25.08813	-0.04328
25.09127	-0.14803
25.09441	0.04525
25.09755	-0.16971
25.10069	-0.09468
25.10384	0.07433
25.10698	0.11045
25.11012	0.12012
25.11326	-0.07770
25.11640	-0.01107
25.11955	0.03315
25.12269	-0.02649
25.12583	0.04799
25.12897	0.04458
25.13211	-0.08184
25.13525	0.06158
25.13840	-0.02635
25.14154	0.06466
25.14468	-0.03079
25.14782	-0.07394
25.15096	-0.08696
25.15411	0.06318
25.15725	0.00755
25.16039	0.03991
25.16353	0.14230
25.16667	0.06077
25.16982	0.05736
25.17296	-0.01028
25.17610	0.08764
25.17924	0.23043
25.18238	-0.08527
25.18553	0.00423
25.18867	-0.05787
25.19181	-0.03055
25.19495	-0.07563
25.19809	0.11288
25.20123	0.12765
25.20438	0.12069
25.20752	0.11495
25.21066	0.05983
25.21380	0.02358
25.21694	0.16013
25.22009	0.05743
25.22323	0.13059
25.22637	0.12700
25.22951	0.15830
25.23265	0.03720
25.23580	0.05508
25.23894	0.11649
25.24208	0.06389
25.24522	-0.01229
25.24836	0.04876
25.25151	0.12370
25.25465	-0.08793
25.25779	0.16333
25.26093	0.14539
25.26407	0.08484
25.26721	0.28501
25.27036	-0.00498
25.27350	0.10156
25.27664	0.27575
25.27978	0.15731
25.28292	0.25923
25.28607	0.11139
25.28921	0.18924
25.29235	0.08669
25.29549	-0.12160
25.29863	0.30958
25.30178	0.22252
25.30492	0.11088
25.30806	0.14385
25.31120	0.22662
25.31434	0.18469
25.31749	0.24284
25.32063	0.21121
25.32377	0.03157
25.32691	0.27290
25.33005	0.18196
25.33319	0.28837
25.33634	0.28525
25.33948	0.33584
25.34262	0.10336
25.34576	0.22904
25.34890	0.23811
25.35205	0.27189
25.35519	0.25425
25.35833	0.21297
25.36147	0.06107
25.36461	0.33973
25.36776	0.14792
25.37090	0.28388
25.37404	0.26267
25.37718	0.21730
25.38032	0.16726
25.38347	0.20789
25.38661	0.19501
25.38975	0.30202
25.39289	0.33475
25.39603	0.25839
25.39917	0.37477
25.40232	0.30165
25.40546	0.20379
25.40860	0.37274
25.41174	0.24785
25.41488	0.34811
25.41803	0.32073
25.42117	0.19732
25.42431	0.29867
25.42745	0.27093
25.43059	0.27542
25.43374	0.42506
25.43688	0.35293
25.44002	0.45984
25.44316	0.24604
25.44630	0.33145
25.44945	0.27626
25.45259	0.24190
25.45573	0.18912
25.45887	0.24756
25.46201	0.34755
25.46515	0.34817
25.46830	0.30701
25.47144	0.28802
25.47458	0.27952
25.47772	0.29295
25.48086	0.40137
25.48401	0.48860
25.48715	0.39073
25.49029	0.30925
25.49343	0.36600
25.49657	0.28066
25.49972	0.49167
25.50286	0.47302
25.50600	0.36567
25.50914	0.31012
25.51228	0.32369
25.51543	0.35468
25.51857	0.41441
25.52171	0.36820
25.52485	0.46533
25.52799	0.37228
25.53114	0.44181
25.53428	0.43701
25.53742	0.40551
25.54056	0.42382
25.54370	0.42320
25.54684	0.34906
25.54999	0.49210
25.55313	0.43664
25.55627	0.38371
25.55941	0.32255
25.56255	0.40994
25.56570	0.38346
25.56884	0.39148
25.57198	0.44560
25.57512	0.37740
25.57826	0.47914
25.58141	0.49705
25.58455	0.45528
25.58769	0.57541
25.59083	0.42657
25.59397	0.44759
25.59712	0.31130
25.60026	0.36119
25.60340	0.56425
25.60654	0.46003
25.60968	0.44293
25.61282	0.47313
25.61597	0.45834
25.61911	0.41390
25.62225	0.56398
25.62539	0.31191
25.62853	0.34301
25.63168	0.48300
25.63482	0.30990
25.63796	0.39003
25.64110	0.50839
25.64424	0.51428
25.64739	0.58867
25.65053	0.50435
25.65367	0.53161
25.65681	0.49205
25.65995	0.43462
25.66310	0.44693
25.66624	0.46312
25.66938	0.55534
25.67252	0.46155
25.67566	0.45016
25.67880	0.57002
25.68195	0.53545
25.68509	0.57264
25.68823	0.63297
25.69137	0.40139
25.69451	0.48452
25.69766	0.58118
25.70080	0.53820
25.70394	0.57910
25.70708	0.51498
25.71022	0.54590
25.71337	0.53061
25.71651	0.62230
25.71965	0.46884
25.72279	0.66344
25.72593	0.57600
25.72908	0.48113
25.73222	0.39755
25.73536	0.59929
25.73850	0.62509
25.74164	0.60244
25.74478	0.74122
25.74793	0.60026
25.75107	0.53157
25.75421	0.58520
25.75735	0.56832
25.76049	0.71255
25.76364	0.57966
25.76678	0.63129
25.76992	0.49242
25.77306	0.61908
25.77620	0.57411
25.77935	0.42016
25.78249	0.58949
25.78563	0.70305
25.78877	0.61848
25.79191	0.58237
25.79506	0.62957
25.79820	0.69138
25.80134	0.55225
25.80448	0.56663
25.80762	0.57008
25.81076	0.61111
25.81391	0.63475
25.81705	0.71077
25.82019	0.69013
25.82333	0.71766
25.82647	0.67072
25.82962	0.68192
25.83276	0.56692
25.83590	0.53800
25.83904	0.58849
25.84218	0.71691
25.84533	0.64419
25.84847	0.82722
25.85161	0.69381
25.85475	0.66437
25.85789	0.70921
25.86104	0.60252
25.86418	0.79155
25.86732	0.67902
25.87046	0.73189
25.87360	0.67187
25.87674	0.59909
25.87989	0.68575
25.88303	0.55129
25.88617	0.71365
25.88931	0.75497
25.89245	0.70470
25.89560	0.59217
25.89874	0.74018
25.90188	0.58373
25.90502	0.68543
25.90816	0.66656
25.91131	0.72628
25.91445	0.70583
25.91759	0.75523
25.92073	0.77421
25.92387	0.63718
25.92702	0.80034
25.93016	0.71459
25.93330	0.83567
25.93644	0.66976
25.93958	0.60143
25.94272	0.68183
25.94587	0.60263
25.94901	0.73583
25.95215	0.78670
25.95529	0.86387
25.95843	0.68288
25.96158	0.70237
25.96472	0.79281
25.96786	0.73420
25.97100	0.73428
25.97414	0.92820
25.97729	0.64729
25.98043	0.86000
25.98357	0.86529
25.98671	0.82128
25.98985	0.74177
25.99300	0.74239
25.99614	0.69198
25.99928	0.93616
26.00242	0.81171
26.00556	0.80984
26.00870	0.82637
26.01185	0.71903
26.01499	0.80358
26.01813	0.99697
26.02127	0.79546
26.02441	0.67798
26.02756	0.85612
26.03070	0.80951
26.03384	0.64515
26.03698	0.79553
26.04012	0.91200
26.04327	0.81865
26.04641	0.78456
26.04955	0.70215
26.05269	0.76203
26.05583	0.68171
26.05898	0.70629
26.06212	0.83814
26.06526	0.85605
26.06840	0.81619
26.07154	0.81684
26.07468	0.79107
26.07783	0.78137
26.08097	0.78481
26.08411	0.84313
26.08725	0.68583
26.09039	0.90181
26.09354	0.79647
26.09668	0.76039
26.09982	0.91529
26.10296	0.87346
26.10610	0.76309
26.10925	0.90722
26.11239	0.82312
26.11553	0.97473
26.11867	0.70067
26.12181	0.83377
26.12496	0.90428
26.12810	0.83212
26.13124	0.94541
26.13438	0.65760
26.13752	0.92489
26.14066	0.91912
26.14381	0.94846
26.14695	0.91103
26.15009	0.82993
26.15323	0.74998
26.15637	0.96214
26.15952	0.96182
26.16266	0.78085
26.16580	0.77727
26.16894	0.77754
26.17208	0.88198
26.17523	0.92153
26.17837	0.78706
26.18151	0.93732
26.18465	0.99006
26.18779	0.78654
26.19094	0.80715
26.19408	0.90668
26.19722	0.89451
26.20036	0.96684
26.20350	0.85508
26.20664	0.84251
26.20979	0.96095
26.21293	0.87180
26.21607	0.75639
26.21921	0.77843
26.22235	0.89808
26.22550	0.76463
26.22864	0.74153
26.23178	0.77870
26.23492	0.80293
26.23806	1.01191
26.24121	0.92148
26.24435	0.85906
26.24749	0.82469
26.25063	0.96093
26.25377	1.07625
26.25692	0.71956
26.26006	0.94613
26.26320	0.91185
26.26634	0.90731
26.26948	0.78050
26.27263	0.84414
26.27577	0.90351
26.27891	1.07966
26.28205	0.93923
26.28519	0.97964
26.28833	0.95736
26.29148	1.04451
26.29462	1.06284
26.29776	0.97879
26.30090	0.93527
26.30404	0.92408
26.30719	0.92192
26.31033	1.10024
26.31347	1.00425
26.31661	0.99523
26.31975	0.98330
26.32290	0.94791
26.32604	0.89897
26.32918	1.00978
26.33232	0.81117
26.33546	0.89948
26.33861	0.92253
26.34175	0.93012
26.34489	0.93571
26.34803	1.00141
26.35117	0.84896
26.35431	0.91219
26.35746	1.05759
26.36060	0.98467
26.36374	0.89602
26.36688	1.00124
26.37002	0.80361
26.37317	1.10447
26.37631	0.91953
26.37945	0.81163
26.38259	0.94855
26.38573	0.91913
26.38888	1.07949
26.39202	0.93504
26.39516	0.99911
26.39830	0.92166
26.40144	0.95542
26.40459	1.04211
26.40773	1.09059
26.41087	0.97895
26.41401	0.94279
26.41715	1.11523
26.42029	0.98343
26.42344	1.04368
26.42658	1.04098
26.42972	0.89141
26.43286	1.01884
26.43600	1.03130
26.43915	0.98512
26.44229	0.98302
26.44543	0.92103
26.44857	1.03187
26.45171	0.98914
26.45486	1.10093
26.45800	1.00683
26.46114	1.02708
26.46428	1.05482
26.46742	0.89084
26.47057	0.76360
26.47371	0.81048
26.47685	0.92627
26.47999	1.07546
26.48313	0.92491
26.48627	0.92436
26.48942	0.94343
26.49256	0.96710
26.49570	1.01380
26.49884	0.98153
26.50198	0.94821
26.50513	0.97557
26.50827	0.99377
26.51141	0.93926
26.51455	1.00687
26.51769	0.81323
26.52084	1.03145
26.52398	0.85810
26.52712	1.00751
26.53026	1.05399
26.53340	1.00622
26.53655	1.06204
26.53969	0.98023
26.54283	1.02094
26.54597	1.03630
26.54911	0.94026
26.55225	1.05793
26.55540	1.01234
26.55854	0.80995
26.56168	1.12093
26.56482	1.07539
26.56796	0.88098
26.57111	0.96648
26.57425	0.89901
26.57739	0.95859
26.58053	0.99854
26.58367	1.01978
26.58682	1.07981
26.58996	0.96102
26.59310	1.07643
26.59624	1.08537
26.59938	0.94016
26.60253	0.84679
26.60567	0.92519
26.60881	0.90609
26.61195	1.12025
26.61509	0.86356
26.61823	1.00237
26.62138	1.02107
26.62452	0.96182
26.62766	1.04285
26.63080	0.93176
26.63394	0.91562
26.63709	0.89267
26.64023	1.02802
26.64337	0.98347
26.64651	0.84448
26.64965	0.94158
26.65280	1.06466
26.65594	1.02510
26.65908	1.03357
26.66222	0.98278
26.66536	0.99319
26.66851	1.05640
26.67165	1.16182
26.67479	1.00903
26.67793	1.17053
26.68107	0.92298
26.68421	1.04711
26.68736	1.11852
26.69050	1.06361
26.69364	0.98036
26.69678	0.95529
26.69992	1.11750
26.70307	0.98750
26.70621	0.91293
26.70935	0.98470
26.71249	0.97138
26.71563	1.01904
26.71878	1.03268
26.72192	1.05906
26.72506	0.95166
26.72820	1.03660
26.73134	1.00286
26.73449	1.05952
26.73763	1.10000
26.74077	0.97381
26.74391	0.88414
26.74705	0.94840
26.75019	1.06369
26.75334	1.18518
26.75648	1.01390
26.75962	1.01212
26.76276	1.01887
26.76590	1.04499
26.76905	0.98516
26.77219	0.97233
26.77533	0.97362
26.77847	0.88123
26.78161	0.91581
26.78476	0.96666
26.78790	0.92753
26.79104	0.93953
26.79418	0.97309
26.79732	0.98422
26.80047	0.99033
26.80361	0.89588
26.80675	1.09919
26.80989	1.03259
26.81303	0.90011
26.81617	1.03971
26.81932	0.98049
26.82246	1.02697
26.82560	1.01660
26.82874	0.96795
26.83188	0.83189
26.83503	0.94977
26.83817	1.02412
26.84131	1.03260
26.84445	0.88549
26.84759	1.05146
26.85074	1.06149
26.85388	0.93159
26.85702	1.02219
26.86016	0.93168
26.86330	0.96184
26.86645	0.99909
26.86959	1.04056
26.87273	0.96455
26.87587	1.12453
26.87901	1.07003
26.88215	0.99513
26.88530	1.06383
26.88844	1.12836
26.89158	0.96785
26.89472	0.94052
26.89786	0.96945
26.90101	0.98797
26.90415	0.87645
26.90729	1.03907
26.91043	0.88354
26.91357	1.09307
26.91672	0.90701
26.91986	0.98902
26.92300	1.01407
26.92614	0.89752
26.92928	0.96260
26.93243	1.04638
26.93557	1.02590
26.93871	0.91990
26.94185	1.00584
26.94499	0.91002
26.94814	0.82496
26.95128	0.93023
26.95442	1.04262
26.95756	0.82257
26.96070	0.98901
26.96384	1.03435
26.96699	0.88047
26.97013	0.92297
26.97327	0.93868
26.97641	1.02175
26.97955	0.97335
26.98270	0.87059
26.98584	1.08620
26.98898	1.01770
26.99212	1.10168
26.99526	1.06570
26.99841	0.97935
27.00155	0.84439
27.00469	1.07415
27.00783	0.98162
27.01097	0.90407
27.01412	0.77840
27.01726	0.88476
27.02040	1.05197
27.02354	0.94209
27.02668	0.96961
27.02982	1.04805
27.03297	0.99346
27.03611	0.87327
27.03925	1.01585
27.04239	0.92857
27.04553	1.08471
27.04868	0.94574
27.05182	1.02153
27.05496	1.05751
27.05810	0.92858
27.06124	1.02105
27.06439	0.92555
27.06753	0.98019
27.07067	0.90968
27.07381	1.04331
27.07695	1.00337
27.08010	1.00286
27.08324	0.82412
27.08638	0.82181
27.08952	0.88622
27.09266	0.80121
27.09580	0.93900
27.09895	0.95733
27.10209	0.99121
27.10523	0.83365
27.10837	1.00278
27.11151	0.88674
27.11466	0.75068
27.11780	0.99276
27.12094	0.89049
27.12408	0.91339
27.12722	0.87735
27.13037	0.81538
27.13351	1.00434
27.13665	1.01952
27.13979	0.85369
27.14293	0.99847
27.14608	0.93506
27.14922	0.88042
27.15236	0.80179
27.15550	1.06413
27.15864	0.89206
27.16178	0.93771
27.16493	0.93659
27.16807	1.03862
27.17121	0.79863
27.17435	0.93589
27.17749	0.79882
27.18064	0.96114
27.18378	0.93117
27.18692	0.88724
27.19006	0.77441
27.19320	0.96583
27.19635	0.89255
27.19949	0.85131
27.20263	0.82350
27.20577	0.84493
27.20891	0.71929
27.21206	0.68231
27.21520	0.85490
27.21834	0.89953
27.22148	0.83082
27.22462	0.77918
27.22776	0.91123
27.23091	0.73046
27.23405	0.82637
27.23719	0.91445
27.24033	0.90758
27.24347	0.89479
27.24662	0.79651
27.24976	0.76204
27.25290	0.71012
27.25604	0.89302
27.25918	0.92192
27.26233	0.88380
27.26547	0.81732
27.26861	0.78522
27.27175	0.69617
27.27489	0.97592
27.27804	0.98385
27.28118	0.75566
27.28432	0.95020
27.28746	0.87791
27.29060	0.77541
27.29374	0.83407
27.29689	0.84211
27.30003	0.70426
27.30317	1.04449
27.30631	0.82777
27.30945	0.84971
27.31260	0.81341
27.31574	0.88128
27.31888	0.74006
27.32202	0.75829
27.32516	0.94295
27.32831	0.83303
27.33145	0.86468
27.33459	0.93173
27.33773	0.79473
27.34087	0.76643
27.34402	0.78236
27.34716	0.98277
27.35030	0.91597
27.35344	0.74806
27.35658	0.80784
27.35972	0.77335
27.36287	0.75524
27.36601	0.87868
27.36915	0.85588
27.37229	0.78010
27.37543	0.73770
27.37858	0.83083
27.38172	0.90264
27.38486	0.67308
27.38800	0.88991
27.39114	0.88325
27.39429	0.77143
27.39743	0.73189
27.40057	0.60086
27.40371	0.81921
27.40685	0.66625
27.41000	0.81334
27.41314	0.80223
27.41628	0.76676
27.41942	0.82406
27.42256	0.60801
27.42570	0.85391
27.42885	0.74970
27.43199	0.79742
27.43513	0.76049
27.43827	0.63474
27.44141	0.94641
27.44456	0.70778
27.44770	0.76953
27.45084	0.73434
27.45398	0.65179
27.45712	0.61469
27.46027	0.53401
27.46341	0.80269
27.46655	0.75224
27.46969	0.58312
27.47283	0.70043
27.47598	0.70268
27.47912	0.73646
27.48226	0.83034
27.48540	0.63049
27.48854	0.76865
27.49168	0.75938
27.49483	0.86074
27.49797	0.74220
27.50111	0.65463
27.50425	0.77612
27.50739	0.46959
27.51054	0.65443
27.51368	0.72648
27.51682	0.77234
27.51996	0.77284
27.52310	0.79356
27.52625	0.69952
27.52939	0.67372
27.53253	0.76355
27.53567	0.62709
27.53881	0.65838
27.54196	0.69482
27.54510	0.55446
27.54824	0.63748
27.55138	0.63598
27.55452	0.77641
27.55766	0.68371
27.56081	0.63602
27.56395	0.57239
27.56709	0.62979
27.57023	0.64048
27.57337	0.63314
27.57652	0.77345
27.57966	0.49914
27.58280	0.70183
27.58594	0.58291
27.58908	0.72606
27.59223	0.52366
27.59537	0.54812
27.59851	0.60363
27.60165	0.64737
27.60479	0.61099
27.60794	0.54470
27.61108	0.72916
27.61422	0.73833
27.61736	0.78605
27.62050	0.54646
27.62364	0.61101
27.62679	0.51985
27.62993	0.58489
27.63307	0.52192
27.63621	0.58612
27.63935	0.55674
27.64250	0.57700
27.64564	0.63012
27.64878	0.51356
27.65192	0.43537
27.65506	0.53039
27.65821	0.72918
27.66135	0.48055
27.66449	0.66198
27.66763	0.47683
27.67077	0.65197
27.67392	0.56351
27.67706	0.56130
27.68020	0.56376
27.68334	0.53139
27.68648	0.62060
27.68963	0.46682
27.69277	0.56541
27.69591	0.57629
27.69905	0.52632
27.70219	0.60832
27.70533	0.36587
27.70848	0.61911
27.71162	0.48133
27.71476	0.65238
27.71790	0.47057
27.72104	0.54127
27.72419	0.59267
27.72733	0.41424
27.73047	0.42099
27.73361	0.48406
27.73675	0.41339
27.73990	0.74377
27.74304	0.37810
27.74618	0.47961
27.74932	0.64761
27.75246	0.55738
27.75561	0.51495
27.75875	0.74741
27.76189	0.57139
27.76503	0.46184
27.76817	0.49818
27.77131	0.41253
27.77446	0.49291
27.77760	0.28789
27.78074	0.47985
27.78388	0.56023
27.78702	0.59006
27.79017	0.59883
27.79331	0.39390
27.79645	0.55050
27.79959	0.35076
27.80273	0.44424
27.80588	0.55490
27.80902	0.37342
27.81216	0.48129
27.81530	0.61850
27.81844	0.48587
27.82159	0.50671
27.82473	0.49530
27.82787	0.28330
27.83101	0.47480
27.83415	0.31504
27.83729	0.42618
27.84044	0.48983
27.84358	0.60218
27.84672	0.47349
27.84986	0.37519
27.85300	0.38278
27.85615	0.57873
27.85929	0.46930
27.86243	0.46726
27.86557	0.36809
27.86871	0.26672
27.87186	0.45952
27.87500	0.35550
27.87814	0.39333
27.88128	0.18371
27.88442	0.38512
27.88757	0.38502
27.89071	0.27212
27.89385	0.40183
27.89699	0.45127
27.90013	0.32153
27.90327	0.43308
27.90642	0.38425
27.90956	0.24948
27.91270	0.34010
27.91584	0.35516
27.91898	0.46009
27.92213	0.31339
27.92527	0.31625
27.92841	0.37576
27.93155	0.46507
27.93469	0.37726
27.93784	0.25183
27.94098	0.29788
27.94412	0.24298
27.94726	0.36697
27.95040	0.41609
27.95355	0.26970
27.95669	0.23448
27.95983	0.31267
27.96297	0.24326
27.96611	0.28108
27.96925	0.33429
27.97240	0.25630
27.97554	0.21955
27.97868	0.37948
27.98182	0.31393
27.98496	0.26557
